timestamp,mallcode,gender,type,volume
2013-08-16T11:09:14.775,1,male,1,5
2013-08-16T11:07:34.88,1,female,0,14
2013-08-16T11:05:12.293,2,female,1,10
2013-08-16T11:04:39.553,2,female,0,12
2013-08-16T11:03:33.199,1,male,2,24
2013-08-16T11:01:57.441,1,female,0,26
2013-08-16T11:00:02.758,1,male,0,8
2013-08-16T10:58:12.373,2,male,1,10
2013-08-16T10:56:37.284,1,female,2,16
2013-08-16T10:52:55.3,1,male,1,9
2013-08-16T10:51:06.751,2,female,2,26
2013-08-16T10:50:10.981,2,female,2,5
2013-08-16T10:49:40.105,2,male,2,14
2013-08-16T10:48:35.643,0,male,0,68
2013-08-16T10:47:49.386,2,male,0,39
2013-08-16T10:43:41.74,2,male,1,16
2013-08-16T10:42:09.1,2,male,0,11
2013-08-16T10:40:04.553,3,male,1,7
2013-08-16T10:38:22.311,3,male,0,5
2013-08-16T10:36:17.467,3,male,0,12
2013-08-16T10:35:40.35,0,female,1,5
2013-08-16T10:33:35.806,1,male,2,5
2013-08-16T10:25:41.088,3,male,0,7
2013-08-16T10:23:52.274,0,male,2,27
2013-08-16T10:22:38.772,1,male,0,10
2013-08-16T10:22:11.432,1,male,1,20
2013-08-16T10:17:13.666,1,male,2,5
2013-08-16T10:15:37.856,3,female,0,11
2013-08-16T10:14:30.402,2,female,2,10
2013-08-16T10:13:15.157,3,male,0,27
2013-08-16T10:11:44.332,2,male,1,5
2013-08-16T10:08:05.393,0,female,2,16
2013-08-16T10:05:33.868,1,male,1,12
2013-08-16T09:59:46.177,3,male,0,5
2013-08-16T09:57:33.571,3,female,1,5
2013-08-16T09:56:18.632,1,female,2,6
2013-08-16T09:54:48.948,2,male,0,6
2013-08-16T09:47:50.689,0,female,1,5
2013-08-16T09:42:36.88,2,male,0,18
2013-08-16T09:41:15.204,0,male,1,9
2013-08-16T09:39:34.692,3,male,2,90
2013-08-16T09:36:22.675,1,male,2,16
2013-08-16T09:32:52.413,2,female,2,18
2013-08-16T09:30:52.515,3,male,1,23
2013-08-16T09:29:35.055,3,female,0,5
2013-08-16T09:26:54.23,3,male,0,5
2013-08-16T09:24:04.338,2,female,0,5
2013-08-16T09:21:29.132,2,female,1,5
2013-08-16T09:20:26.781,0,male,2,14
2013-08-16T09:18:34.717,0,male,1,5
2013-08-16T09:17:33.414,1,female,0,5
2013-08-16T09:16:11.734,3,male,1,5
2013-08-16T09:15:32.682,0,male,0,5
2013-08-16T09:13:26.446,1,male,0,29
2013-08-16T09:11:21.43,1,male,0,13
2013-08-16T09:11:13.173,2,male,0,21
2013-08-16T09:09:09.135,0,male,1,5
2013-08-16T09:08:06.339,2,male,0,5
2013-08-16T09:05:42.795,3,male,2,324
2013-08-16T09:04:22.154,1,male,1,11
2013-08-16T09:04:06.871,3,male,2,21
2013-08-16T09:01:04.339,3,male,1,7
2013-08-16T08:59:17.289,0,female,2,22
2013-08-16T08:56:06.012,1,female,0,5
2013-08-16T08:52:29.633,3,male,2,13
2013-08-16T08:51:25.472,0,male,1,5
2013-08-16T08:49:43.258,2,male,2,5
2013-08-16T08:47:21.704,2,male,1,17
2013-08-16T08:44:09.742,0,male,0,10
2013-08-16T08:38:54.758,1,male,2,22
2013-08-16T08:35:35.316,2,female,1,5
2013-08-16T08:29:05.828,0,female,2,17
2013-08-16T08:25:25.921,3,male,2,23
2013-08-16T08:24:14.587,3,female,0,30
2013-08-16T08:23:38.489,2,male,2,0
2013-08-16T08:21:23.977,2,male,0,19
2013-08-16T08:17:32.951,1,male,0,8
2013-08-16T08:15:38.57,0,male,0,15
2013-08-16T08:13:54.272,3,male,2,5
2013-08-16T08:12:26.779,1,male,1,11
2013-08-16T08:11:02.741,1,male,2,5
2013-08-16T08:08:36.259,3,male,2,27
2013-08-16T08:05:34.464,0,female,1,5
2013-08-16T08:01:31.801,0,male,0,5
2013-08-16T07:59:36.641,3,female,0,17
2013-08-16T07:57:41.075,3,male,1,64
2013-08-16T07:55:34.07,1,male,0,27
2013-08-16T07:53:27.023,0,male,2,5
2013-08-16T07:51:31.308,0,male,1,15
2013-08-16T07:48:17.151,0,male,1,9
2013-08-16T07:46:05.47,0,female,0,16
2013-08-16T07:43:27.749,3,male,1,16
2013-08-16T07:42:10.053,3,male,0,62
2013-08-16T07:39:20.11,3,female,2,19
2013-08-16T07:37:57.214,0,male,2,25
2013-08-16T07:37:14.368,2,female,1,5
2013-08-16T07:35:53.105,2,male,2,5
2013-08-16T07:34:13,3,male,2,10
2013-08-16T07:31:32.276,1,male,1,45
2013-08-16T07:30:15.932,3,female,1,13
2013-08-16T07:28:59.952,1,male,2,6
2013-08-16T07:26:49.024,2,female,0,21
2013-08-16T07:23:15.211,1,male,1,27
2013-08-16T07:21:50.033,3,female,0,5
2013-08-16T07:20:02.064,1,male,0,10
2013-08-16T07:18:39.983,3,male,1,9
2013-08-16T07:18:20.718,2,male,0,9
2013-08-16T07:13:54.743,1,male,0,7
2013-08-16T07:12:35.363,2,male,0,20
2013-08-16T07:10:10.889,2,female,2,22
2013-08-16T07:06:53.126,0,female,1,18
2013-08-16T07:02:49.182,1,male,1,14
2013-08-16T07:00:20.283,3,male,0,24
2013-08-16T06:55:58.94,0,female,1,20
2013-08-16T06:53:34.266,1,male,1,18
2013-08-16T06:50:35.193,1,male,0,5
2013-08-16T06:48:53.291,3,male,1,15
2013-08-16T06:47:43.477,0,male,0,5
2013-08-16T06:42:40.757,0,male,0,20
2013-08-16T06:40:54.896,0,female,2,24
2013-08-16T06:38:28.161,3,female,0,6
2013-08-16T06:36:39.967,1,male,0,5
2013-08-16T06:33:48.436,3,female,2,22
2013-08-16T06:30:36.227,1,female,2,49
2013-08-16T06:28:31.376,2,male,2,5
2013-08-16T06:27:09.623,0,male,2,13
2013-08-16T06:24:17.714,0,male,2,12
2013-08-16T06:23:23.724,2,male,1,315
2013-08-16T06:23:11.937,3,male,0,10
2013-08-16T06:22:03.189,3,female,0,16
2013-08-16T06:21:20.594,2,male,1,12
2013-08-16T06:20:00.917,2,male,1,13
2013-08-16T06:16:35.794,1,male,1,12
2013-08-16T06:13:33.863,2,male,0,5
2013-08-16T06:09:16.72,3,male,2,5
2013-08-16T06:08:22.069,2,female,1,16
2013-08-16T06:06:40.4,2,male,2,6
2013-08-16T06:04:59.986,3,male,0,5
2013-08-16T06:03:17.198,3,male,0,10
2013-08-16T05:57:52.448,3,male,1,5
2013-08-16T05:56:49.317,3,female,2,32
2013-08-16T05:56:10.606,1,male,0,10
2013-08-16T05:53:51.72,0,male,2,5
2013-08-16T05:51:48.376,1,female,2,10
2013-08-16T05:50:15.466,2,male,1,5
2013-08-16T05:46:46.589,3,male,2,7
2013-08-16T05:44:39.995,1,male,2,5
2013-08-16T05:42:32.049,2,female,0,37
2013-08-16T05:41:17.553,3,male,1,5
2013-08-16T05:38:05.237,0,male,1,28
2013-08-16T05:37:02.581,0,male,0,10
2013-08-16T05:34:05.816,2,male,2,12
2013-08-16T05:31:16.483,0,female,0,14
2013-08-16T05:27:37.216,1,male,2,15
2013-08-16T05:26:39.651,3,male,2,21
2013-08-16T05:24:17.409,0,male,0,5
2013-08-16T05:23:37.781,1,female,1,15
2013-08-16T05:22:58.912,1,male,2,11
2013-08-16T05:19:25.034,0,female,0,31
2013-08-16T05:15:58.479,3,male,1,9
2013-08-16T05:15:28.43,0,female,0,6
2013-08-16T05:14:51.4,2,male,1,22
2013-08-16T05:12:57.835,1,male,1,12
2013-08-16T05:08:57.931,2,male,0,12
2013-08-16T05:06:41.877,2,male,1,12
2013-08-16T05:05:17.486,3,female,0,34
2013-08-16T05:03:02.82,0,male,2,5
2013-08-16T05:02:26.463,0,female,1,5
2013-08-16T04:58:08.562,3,male,2,8
2013-08-16T04:56:00.429,1,male,0,8
2013-08-16T04:52:18.111,3,female,2,42
2013-08-16T04:52:02.404,2,male,1,19
2013-08-16T04:50:33.202,1,female,0,6
2013-08-16T04:49:03.29,2,female,0,11
2013-08-16T04:46:56.647,2,female,0,5
2013-08-16T04:42:22.812,1,male,1,6
2013-08-16T04:40:31.154,2,male,1,25
2013-08-16T04:37:17.123,3,male,0,10
2013-08-16T04:32:54.521,3,male,0,7
2013-08-16T04:31:01.599,0,female,0,34
2013-08-16T04:30:02.382,2,male,2,5
2013-08-16T04:27:38.155,3,male,2,5
2013-08-16T04:25:00.613,1,male,1,144
2013-08-16T04:24:46.426,3,male,2,5
2013-08-16T04:24:10.864,3,male,2,12
2013-08-16T04:22:01.289,1,female,0,9
2013-08-16T04:19:37.506,0,male,1,12
2013-08-16T04:19:06.639,0,male,0,218
2013-08-16T04:16:30.351,2,male,0,11
2013-08-16T04:12:50.119,3,female,1,46
2013-08-16T04:12:00.568,0,female,1,6
2013-08-16T04:11:30.598,3,male,1,13
2013-08-16T04:08:04.234,3,female,1,5
2013-08-16T04:06:58.683,3,male,2,10
2013-08-16T04:04:11.02,3,female,2,18
2013-08-16T04:03:54.775,0,male,1,5
2013-08-16T04:02:32.397,2,male,1,17
2013-08-16T04:00:40.495,1,male,1,13
2013-08-16T03:59:25.493,0,male,1,27
2013-08-16T03:58:05.033,2,male,1,5
2013-08-16T03:56:03.07,2,female,0,12
2013-08-16T03:51:35.749,0,male,1,19
2013-08-16T03:49:34.089,1,female,2,5
2013-08-16T03:47:43.885,2,male,2,12
2013-08-16T03:46:31.746,1,male,0,21
2013-08-16T03:42:46.847,1,male,2,6
2013-08-16T03:39:03.501,2,female,1,6
2013-08-16T03:36:54.166,1,male,0,5
2013-08-16T03:35:43.398,0,male,0,8
2013-08-16T03:34:11.19,3,female,2,5
2013-08-16T03:30:45.282,3,male,1,16
2013-08-16T03:29:01.348,2,male,0,40
2013-08-16T03:26:50.889,1,male,1,17
2013-08-16T03:25:47.034,2,female,1,19
2013-08-16T03:21:31.345,1,male,2,17
2013-08-16T03:15:06.191,2,male,2,5
2013-08-16T03:12:55.589,3,female,1,34
2013-08-16T03:09:08.084,3,male,1,8
2013-08-16T03:06:58.889,3,male,2,11
2013-08-16T03:06:13.62,3,male,0,5
2013-08-16T03:03:14.433,2,male,0,35
2013-08-16T02:56:27.347,2,male,2,9
2013-08-16T02:53:56.218,3,female,2,5
2013-08-16T02:51:51.342,3,female,0,5
2013-08-16T02:49:54.27,0,male,1,5
2013-08-16T02:45:27.142,0,male,2,6
2013-08-16T02:41:47.513,2,male,2,8
2013-08-16T02:37:27.876,0,male,0,9
2013-08-16T02:31:05.753,2,female,0,8
2013-08-16T02:05:47.124,0,male,2,14
2013-08-16T01:39:03.945,1,male,2,25
2013-08-16T01:35:29.536,3,male,1,24
2013-08-16T01:33:42.19,3,male,2,7
2013-08-16T01:31:27.612,2,male,2,5
2013-08-16T01:18:40.991,2,male,1,9
2013-08-16T01:08:08.804,1,female,2,130
2013-08-16T00:55:55.422,1,male,2,205
2013-08-16T00:40:23.965,2,male,1,26
2013-08-16T00:04:04.646,2,male,1,5
2013-08-15T22:29:58.483,2,male,0,5
2013-08-15T22:19:34.658,3,male,0,118
2013-08-15T21:55:24.828,1,male,0,5
2013-08-15T21:07:36.968,1,female,1,25
2013-08-15T19:37:24.825,2,male,2,18
2013-08-15T18:31:50.77,0,male,1,10
2013-08-15T18:22:21.437,2,female,0,15
2013-08-15T17:57:53.017,3,female,0,9
2013-08-15T17:56:05.845,1,female,0,42
2013-08-15T17:38:47.711,3,female,0,12
2013-08-15T17:28:39.948,2,female,0,279
2013-08-15T16:44:10.158,0,male,2,5
2013-08-15T16:10:27.537,2,female,0,156
2013-08-15T16:00:03.412,0,male,1,240
2013-08-15T15:45:02.086,2,male,1,187
2013-08-15T15:25:42.316,1,male,1,13
2013-08-15T14:56:34.801,1,female,2,78
2013-08-15T14:27:00.114,0,female,0,172
2013-08-15T14:10:24.814,1,male,0,101
2013-08-15T14:08:30.544,1,female,1,16
2013-08-15T13:56:28.782,2,female,2,234
2013-08-15T13:26:19.386,2,male,1,12
2013-08-15T13:06:09.38,3,male,2,74
2013-08-15T12:57:05.177,2,male,1,27
2013-08-15T12:43:33.666,0,male,1,114
2013-08-15T12:03:30.211,0,female,0,5
2013-08-15T11:47:41.012,1,male,1,5
2013-08-15T11:40:08.056,2,male,0,5
2013-08-15T11:24:48.029,0,female,1,84
2013-08-15T10:47:45.645,3,female,0,145
2013-08-15T10:45:47.824,2,male,2,22
2013-08-15T10:15:09.106,2,male,0,5
2013-08-15T10:11:20.526,2,male,1,24
2013-08-15T10:09:19.491,3,female,1,11
2013-08-15T09:50:46.788,3,female,1,13
2013-08-15T09:33:21.792,2,male,0,12
2013-08-15T09:13:44.349,1,female,1,10
2013-08-15T08:58:59.889,0,male,1,13
2013-08-15T08:44:32.586,3,male,1,5
2013-08-15T08:43:13.178,3,female,1,141
2013-08-15T08:34:45.129,1,male,1,5
2013-08-15T08:21:40.513,1,female,2,5
2013-08-15T08:18:58.854,1,female,0,7
2013-08-15T08:09:53.882,2,male,2,56
2013-08-15T07:51:31.205,2,male,0,5
2013-08-15T07:37:13.116,1,male,1,113
2013-08-15T07:29:11.571,3,female,0,10
2013-08-15T07:20:14.883,2,female,0,5
2013-08-15T07:17:23.65,0,female,1,9
2013-08-15T07:07:46.472,1,male,0,5
2013-08-15T07:00:29.234,3,male,2,9
2013-08-15T06:22:18.293,2,male,2,41
2013-08-15T05:59:50.031,1,male,2,11
2013-08-15T05:43:11.453,3,female,0,112
2013-08-15T05:23:27.058,2,female,1,34
2013-08-15T05:19:29.036,2,female,2,24
2013-08-15T03:34:18.782,0,female,0,93
2013-08-15T03:32:34.671,0,male,1,5
2013-08-15T02:55:35.42,2,male,2,21
2013-08-15T02:45:37.474,1,female,0,5
2013-08-15T02:41:52.496,2,female,2,12
2013-08-15T02:20:09.182,3,male,0,10
2013-08-15T01:41:49.716,1,male,0,10
2013-08-15T01:36:03.65,2,female,2,5
2013-08-15T00:48:51.033,2,female,1,224
2013-08-15T00:05:04.319,1,male,1,53
2013-08-14T23:16:56.24,3,male,2,11
2013-08-14T23:15:53.035,2,female,1,5
2013-08-14T23:14:33.724,1,male,2,146
2013-08-14T23:13:57.081,1,female,0,194
2013-08-14T22:44:04.509,0,female,0,5
2013-08-14T22:07:53.74,2,male,0,172
2013-08-14T21:43:56.702,1,male,2,12
2013-08-14T21:20:37.928,0,female,0,10
2013-08-14T20:23:41.959,3,male,1,76
2013-08-14T19:21:38.838,1,male,0,9
2013-08-14T19:02:45.061,0,female,2,6
2013-08-14T17:37:44.072,2,female,1,7
2013-08-14T17:32:53.382,3,male,1,151
2013-08-14T17:17:30.895,1,male,1,181
2013-08-14T16:11:18.496,0,male,2,105
2013-08-14T16:03:45.292,0,male,0,87
2013-08-14T16:03:13.851,1,male,2,221
2013-08-14T15:49:56.94,3,female,0,8
2013-08-14T15:22:54.342,3,female,1,11
2013-08-14T15:05:14.162,1,female,2,13
2013-08-14T14:24:46.85,3,female,1,21
2013-08-14T13:05:57.844,2,male,2,13
2013-08-14T12:36:36.504,3,female,0,9
2013-08-14T11:26:42.385,1,female,0,7
2013-08-14T10:51:17.46,0,male,0,44
2013-08-14T10:50:23.973,3,male,0,5
2013-08-14T10:27:12.124,0,female,2,19
2013-08-14T09:59:30.259,0,male,0,18
2013-08-14T09:54:50.706,1,female,0,68
2013-08-14T09:47:33.388,1,male,0,10
2013-08-14T09:39:46.091,0,male,2,200
2013-08-14T09:29:15.618,1,female,2,33
2013-08-14T09:24:22.567,0,female,1,9
2013-08-14T08:50:02.091,1,male,0,5
2013-08-14T08:34:10.96,3,male,2,5
2013-08-14T08:03:55.297,1,female,2,133
2013-08-14T08:02:04.121,1,male,1,239
2013-08-14T07:41:33.912,3,female,1,106
2013-08-14T07:38:19.63,0,male,2,13
2013-08-14T06:56:31.769,3,male,0,5
2013-08-14T06:35:56.565,1,female,1,16
2013-08-14T05:56:23.253,1,male,1,5
2013-08-14T04:22:35.303,2,male,2,5
2013-08-14T04:20:23.38,3,male,2,11
2013-08-14T03:57:56.005,3,male,1,5
2013-08-14T03:17:35.023,3,female,1,6
2013-08-14T01:49:15.271,3,male,1,5
2013-08-14T01:35:57.888,2,female,0,5
2013-08-13T23:58:29.937,2,male,0,5
2013-08-13T23:02:22.782,0,male,1,5
2013-08-13T22:39:50.217,0,female,0,5
2013-08-13T22:26:36.373,1,male,2,10
2013-08-13T22:19:47.307,2,male,0,17
2013-08-13T22:17:15.243,0,male,1,5
2013-08-13T22:06:40.304,3,male,2,6
2013-08-13T21:44:27.747,0,male,1,19
2013-08-13T18:14:04.11,1,male,2,15
2013-08-13T17:27:26.166,2,male,2,464
2013-08-13T17:16:54.062,2,female,0,5
2013-08-13T17:13:38.126,3,male,2,5
2013-08-13T17:06:08.401,1,male,2,156
2013-08-13T16:59:15.614,0,female,1,136
2013-08-13T15:45:54.432,1,male,1,207
2013-08-13T15:18:57.668,1,female,0,6
2013-08-13T14:39:04.474,1,female,0,13
2013-08-13T13:51:14.829,0,male,2,40
2013-08-13T13:39:52.953,0,male,0,13
2013-08-13T13:20:12.554,2,female,1,169
2013-08-13T12:49:59.093,1,male,2,5
2013-08-13T11:35:49.889,3,male,1,69
2013-08-13T11:21:53.142,0,male,0,42
2013-08-13T10:20:14.274,2,male,0,5
2013-08-13T09:56:04.092,3,male,0,24
2013-08-13T08:34:03.205,0,male,0,64
2013-08-13T08:23:33.442,1,male,1,50
2013-08-13T08:21:14.381,0,male,0,125
2013-08-13T07:58:12.735,0,male,2,5
2013-08-13T07:26:05.163,3,female,2,16
2013-08-13T05:57:07.718,2,male,0,5
2013-08-13T04:59:23.627,0,female,1,9
2013-08-13T04:58:12.958,0,male,0,92
2013-08-13T04:56:57.424,1,male,1,34
2013-08-13T04:38:41.359,3,male,2,6
2013-08-13T04:19:56.565,1,male,1,25
2013-08-13T04:15:35.343,3,male,1,5
2013-08-13T03:32:17.721,0,female,1,8
2013-08-13T03:29:02.33,0,female,1,42
